pickup_hour,date,hour,day_name,is_weekend,raw_trip_count,valid_trip_count,valid_trip_share,temperature_f,precipitation_in,rain_in,snowfall_in,wind_speed_mph,weather_code,weather_label,has_precipitation,has_rain,has_snow,avg_trip_distance_miles,median_trip_distance_miles,avg_trip_duration_min,avg_fare_amount,avg_tip_amount,avg_total_amount,airport_fee_trip_count,card_payment_trip_count
2026-01-22 13:00:00,2026-01-22,13,Thursday,False,6830,6586,0.9642752562225476,41.3,0.0,0.0,0.0,6.9,2,cloudy,False,False,False,3.0934117825690857,1.62,18.65939619394676,19.72636349832979,2.915314303067112,27.840122988156693,236,4708
2026-01-22 14:00:00,2026-01-22,14,Thursday,False,7571,7286,0.9623563597939506,44.3,0.0,0.0,0.0,8.6,1,cloudy,False,False,False,3.5236755421356025,1.7,20.860424101015646,21.68266950315674,3.2486549547076584,30.375116662091685,560,5236
2026-01-22 15:00:00,2026-01-22,15,Thursday,False,7855,7548,0.9609166136218968,43.1,0.0,0.0,0.0,7.7,2,cloudy,False,False,False,3.149797297297297,1.625,19.95844815403639,20.54519342872284,3.0044289878113406,28.843932167461578,437,5448
2026-01-22 16:00:00,2026-01-22,16,Thursday,False,8123,7853,0.9667610488735688,42.7,0.0,0.0,0.0,7.6,2,cloudy,False,False,False,3.0834330828982557,1.45,20.530480920242795,20.947268559786067,3.3336444670826437,31.549796256207816,492,5763
2026-01-22 17:00:00,2026-01-22,17,Thursday,False,9597,9317,0.9708242159008024,41.5,0.0,0.0,0.0,6.0,3,cloudy,False,False,False,2.4606568637973596,1.34,18.75141676505313,19.939003971235376,3.1051067940324137,30.27086615863475,392,6603
2026-01-22 18:00:00,2026-01-22,18,Thursday,False,10156,9849,0.9697715636077195,40.2,0.0,0.0,0.0,7.3,3,cloudy,False,False,False,2.235945781297594,1.3,16.612984397739194,18.88911869225302,2.8677957153010456,28.90585643212509,359,6849
2026-01-22 19:00:00,2026-01-22,19,Thursday,False,8834,8575,0.9706814580031695,39.4,0.0,0.0,0.0,11.9,3,cloudy,False,False,False,2.6448862973760936,1.47,15.560872691933916,18.663402915451893,2.9656419825072886,28.796455976676384,450,5963
2026-01-22 20:00:00,2026-01-22,20,Thursday,False,8321,8090,0.9722389135921163,38.2,0.0,0.0,0.0,8.0,1,cloudy,False,False,False,3.3178084054388135,2.0,15.35674701277297,19.38457725587145,2.95544499381953,28.528245982694685,513,5568
2026-01-22 21:00:00,2026-01-22,21,Thursday,False,9135,8915,0.9759168035030104,36.8,0.0,0.0,0.0,7.7,2,cloudy,False,False,False,3.308022434099832,2.1,14.872155543092166,19.55375322490185,2.7610375771172184,28.484324172742568,478,5757
2026-01-22 22:00:00,2026-01-22,22,Thursday,False,8238,8027,0.9743869871327993,33.6,0.0,0.0,0.0,5.6,3,cloudy,False,False,False,3.4379830571820107,2.2,14.678094763506499,20.11626261367883,2.602262364519746,28.84495826585275,457,4783
2026-01-22 23:00:00,2026-01-22,23,Thursday,False,5820,5626,0.9666666666666667,33.5,0.0,0.0,0.0,7.2,3,cloudy,False,False,False,3.854260575897618,2.4050000000000002,14.711263182841568,20.522420902950586,2.51589050835407,29.129185922502664,434,3136
2026-01-23 00:00:00,2026-01-23,0,Friday,False,3275,3158,0.9642748091603054,33.7,0.0,0.0,0.0,9.7,3,cloudy,False,False,False,3.9731918936035466,2.4,13.970904580958413,20.181434452184927,2.3301583280557314,28.524778340721976,267,1690
2026-01-23 01:00:00,2026-01-23,1,Friday,False,1808,1756,0.9712389380530974,33.1,0.0,0.0,0.0,10.3,3,cloudy,False,False,False,3.514339407744875,2.315,12.779812072892938,17.734094533029612,1.875119589977221,25.306002277904327,41,874
2026-01-23 02:00:00,2026-01-23,2,Friday,False,1062,1010,0.9510357815442562,34.0,0.0,0.0,0.0,11.2,3,cloudy,False,False,False,3.332356435643564,2.255,12.223679867986798,16.785465346534654,1.524950495049505,23.941178217821783,1,444
2026-01-23 03:00:00,2026-01-23,3,Friday,False,712,679,0.9536516853932584,32.2,0.0,0.0,0.0,9.5,2,cloudy,False,False,False,4.348659793814433,2.95,13.943740795287185,21.131620029455082,1.7202356406480117,28.712547864506625,15,272
2026-01-23 04:00:00,2026-01-23,4,Friday,False,672,640,0.9523809523809523,30.2,0.0,0.0,0.0,6.3,1,cloudy,False,False,False,5.37953125,3.85,15.068489583333335,23.634484375,2.389234375,32.274890625,27,233
2026-01-23 05:00:00,2026-01-23,5,Friday,False,1267,1209,0.9542225730071034,26.1,0.0,0.0,0.0,4.1,2,cloudy,False,False,False,5.887981803143093,3.67,19.346512269092916,26.260868486352358,1.985004135649297,33.84052936311001,74,574
2026-01-23 06:00:00,2026-01-23,6,Friday,False,2451,2380,0.971032231742146,24.4,0.0,0.0,0.0,4.0,2,cloudy,False,False,False,5.283432773109244,3.1,21.182759103641455,24.349600840336137,1.8947773109243695,31.750205882352944,118,1202
2026-01-23 07:00:00,2026-01-23,7,Friday,False,4733,4594,0.9706317346291993,24.4,0.0,0.0,0.0,4.0,3,cloudy,False,False,False,3.9867784066173266,2.33,19.108024960092873,21.64210927296474,2.0305354810622553,28.946571615150194,129,2546
2026-01-23 08:00:00,2026-01-23,8,Friday,False,5896,5710,0.9684531886024423,28.0,0.0,0.0,0.0,4.5,3,cloudy,False,False,False,3.433064798598949,1.97,18.381021599532982,20.407131348511385,2.2148493870402803,27.772136602451837,165,3517
2026-01-23 09:00:00,2026-01-23,9,Friday,False,5936,5761,0.9705188679245284,29.5,0.0,0.0,0.0,7.3,3,cloudy,False,False,False,3.2303228606144767,1.73,17.772802754151478,19.65549210206561,2.383459468842215,27.09368338830064,204,3909
2026-01-23 10:00:00,2026-01-23,10,Friday,False,5808,5608,0.9655647382920111,30.9,0.0,0.0,0.0,5.8,3,cloudy,False,False,False,3.2733523537803135,1.72,18.08353245363766,19.55340763195435,2.665324536376605,27.42517831669044,246,3875
2026-01-23 11:00:00,2026-01-23,11,Friday,False,6116,5919,0.9677894048397645,32.9,0.0,0.0,0.0,6.4,3,cloudy,False,False,False,3.0557999662105084,1.61,18.09641549811342,19.228829194120628,2.658993073154249,26.926293292785946,214,4145
2026-01-23 12:00:00,2026-01-23,12,Friday,False,6625,6394,0.9651320754716981,34.8,0.0,0.0,0.0,8.3,3,cloudy,False,False,False,3.1400453550203316,1.6,17.74113231154207,19.434599624648108,2.6649421332499217,27.27534563653425,304,4443
2026-01-23 13:00:00,2026-01-23,13,Friday,False,7043,6795,0.964787732500355,36.0,0.0,0.0,0.0,11.7,3,cloudy,False,False,False,3.2323149374540106,1.64,18.599369634535197,19.792553348050035,2.826241353936718,27.864348785871965,331,4736
2026-01-23 14:00:00,2026-01-23,14,Friday,False,7768,7479,0.9627960865087538,36.0,0.0,0.0,0.0,12.0,3,cloudy,False,False,False,3.3932036368498464,1.69,19.9733342247181,20.893666265543523,2.931680705976735,29.150935954004545,475,5275
2026-01-23 15:00:00,2026-01-23,15,Friday,False,8225,7982,0.9704559270516717,36.0,0.0,0.0,0.0,12.4,3,cloudy,False,False,False,3.160524931094964,1.63,19.718495782176564,20.46894763217239,2.9231784014031574,28.668693309947383,479,5689
2026-01-23 16:00:00,2026-01-23,16,Friday,False,8242,7949,0.9644503761223004,35.6,0.0,0.0,0.0,10.7,3,cloudy,False,False,False,2.8713636935463582,1.37,19.35214282719,20.363750157252486,2.9854434520065416,30.39390992577683,464,5519
2026-01-23 17:00:00,2026-01-23,17,Friday,False,9431,9157,0.9709468773194783,34.2,0.0,0.0,0.0,9.8,3,cloudy,False,False,False,2.4436169050999235,1.3,17.568672418186452,19.062079283608167,2.8876356885442833,29.021634814895705,419,6293
2026-01-23 18:00:00,2026-01-23,18,Friday,False,10413,10125,0.9723422644770959,31.9,0.0,0.0,0.0,12.7,1,cloudy,False,False,False,2.2629925925925924,1.26,16.11988477366255,18.918816790123454,2.616312098765432,28.576672592592594,427,6467
2026-01-23 19:00:00,2026-01-23,19,Friday,False,10412,10146,0.9744525547445255,29.1,0.0,0.0,0.0,13.7,2,cloudy,False,False,False,2.3692745909718114,1.29,15.828592548787698,18.94472008673369,2.439997043169722,28.356595702739998,442,6034
2026-01-23 20:00:00,2026-01-23,20,Friday,False,8669,8427,0.9720844388049371,28.9,0.0,0.0,0.0,10.4,0,clear,False,False,False,3.1413516079269015,1.79,15.56207626280606,18.760487718049127,2.346386614453542,27.11496618013528,446,4920
2026-01-23 21:00:00,2026-01-23,21,Friday,False,8820,8578,0.972562358276644,24.4,0.0,0.0,0.0,12.2,0,clear,False,False,False,3.1281254371648406,1.9,15.106271858242016,18.384383306131966,2.468117276754488,26.769076707857312,372,5325
2026-01-23 22:00:00,2026-01-23,22,Friday,False,9259,9005,0.9725672318824927,20.8,0.0,0.0,0.0,12.3,0,clear,False,False,False,3.1573681288173234,1.99,15.664543771978531,19.455490283176015,2.212809550249861,27.647453636868406,314,5022
2026-01-23 23:00:00,2026-01-23,23,Friday,False,8908,8693,0.97586439155815,18.6,0.0,0.0,0.0,12.4,0,clear,False,False,False,3.178626481076728,2.06,15.262481306798573,21.00852179914874,2.046842286897504,29.127774071091682,243,4413
2026-01-24 00:00:00,2026-01-24,0,Saturday,True,7331,7122,0.9714909289319329,15.2,0.0,0.0,0.0,13.4,0,clear,False,False,False,3.1406964335860716,2.06,14.050978189647102,20.332910699241786,1.7419460825610782,28.030887391182254,156,3316
2026-01-24 01:00:00,2026-01-24,1,Saturday,True,5886,5733,0.9740061162079511,12.7,0.0,0.0,0.0,11.9,1,cloudy,False,False,False,2.8794017094017095,2.01,13.0572533286819,18.279466248037675,1.459096459096459,25.555972440258156,42,2505
2026-01-24 02:00:00,2026-01-24,2,Saturday,True,4056,3927,0.9681952662721893,12.8,0.0,0.0,0.0,9.6,1,cloudy,False,False,False,3.1848051948051945,2.27,13.134368899074781,18.212783295136237,1.4386401833460656,25.398013750954927,16,1727
2026-01-24 03:00:00,2026-01-24,3,Saturday,True,2704,2605,0.963387573964497,11.6,0.0,0.0,0.0,9.5,0,clear,False,False,False,3.5491516314779274,2.4,13.324062699936022,18.63673704414587,1.7424145873320536,26.13575431861804,23,1202
2026-01-24 04:00:00,2026-01-24,4,Saturday,True,1706,1635,0.9583821805392732,10.5,0.0,0.0,0.0,9.2,0,clear,False,False,False,4.439932721712538,3.11,14.53868501529052,22.0908623853211,1.6947706422018347,29.656232415902142,22,585
2026-01-24 05:00:00,2026-01-24,5,Saturday,True,923,877,0.9501625135427952,9.8,0.0,0.0,0.0,9.2,0,clear,False,False,False,5.604754846066134,3.71,16.538065374382363,25.260638540478908,1.982508551881414,33.2248574686431,50,272
2026-01-24 06:00:00,2026-01-24,6,Saturday,True,1360,1315,0.9669117647058824,9.1,0.0,0.0,0.0,10.0,3,cloudy,False,False,False,5.412585551330799,3.45,16.280088719898604,24.373079847908745,1.8553612167300382,31.779315589353615,97,463
2026-01-24 07:00:00,2026-01-24,7,Saturday,True,2015,1946,0.96575682382134,8.4,0.0,0.0,0.0,10.0,3,cloudy,False,False,False,4.794013360739979,2.79,14.920126755738266,21.916207605344297,1.9146402877697841,29.032728674203497,152,897
2026-01-24 08:00:00,2026-01-24,8,Saturday,True,3243,3156,0.973172987974098,9.2,0.0,0.0,0.0,8.6,3,cloudy,False,False,False,3.6123447401774396,2.03,13.328041825095058,18.126809252217996,1.9093219264892267,25.19180608365019,127,1686
2026-01-24 09:00:00,2026-01-24,9,Saturday,True,4658,4529,0.97230571060541,10.1,0.0,0.0,0.0,7.2,3,cloudy,False,False,False,3.033687348200486,1.74,12.559593729300067,16.417560167807466,1.8377920070655775,23.354663281077503,144,2562
2026-01-24 10:00:00,2026-01-24,10,Saturday,True,5968,5778,0.9681635388739946,10.9,0.0,0.0,0.0,9.6,3,cloudy,False,False,False,2.8377016268605058,1.64,12.833030460366908,16.234690204222915,1.9802059536171683,23.322298373139493,173,3447
2026-01-24 11:00:00,2026-01-24,11,Saturday,True,6967,6789,0.9744509832065451,11.9,0.0,0.0,0.0,9.5,3,cloudy,False,False,False,2.8245338046840476,1.63,13.679002798644866,16.781689497716894,2.14661511268228,24.061274119899835,230,4155
2026-01-24 12:00:00,2026-01-24,12,Saturday,True,7557,7334,0.9704909355564377,13.3,0.0,0.0,0.0,8.8,3,cloudy,False,False,False,2.767574311426234,1.67,14.231849377329333,17.14754567766567,2.179236433051541,24.433815107717482,195,4474
2026-01-24 13:00:00,2026-01-24,13,Saturday,True,7954,7696,0.9675634900678903,15.1,0.0,0.0,0.0,8.3,3,cloudy,False,False,False,2.9140384615384614,1.7,15.207687976437978,18.086686590436592,2.2900545738045737,25.633325103950106,246,4634
2026-01-24 14:00:00,2026-01-24,14,Saturday,True,7578,7305,0.9639746634996041,17.1,0.0,0.0,0.0,7.2,2,cloudy,False,False,False,3.222986995208761,1.73,15.831318731462469,18.91877207392197,2.5197645448323067,26.732543463381248,384,4583
2026-01-24 15:00:00,2026-01-24,15,Saturday,True,8089,7818,0.9664977129435035,18.6,0.0,0.0,0.0,7.4,3,cloudy,False,False,False,3.3104911742133534,1.73,16.247226485887268,19.38496034791507,2.576905858275774,27.332376566896905,473,4936
2026-01-24 16:00:00,2026-01-24,16,Saturday,True,8626,8337,0.9664966380709483,18.7,0.0,0.0,0.0,8.5,2,cloudy,False,False,False,3.2569797289192755,1.74,16.825576746231658,19.52740194314502,2.6625488784934626,27.536239654552,489,5389
2026-01-24 17:00:00,2026-01-24,17,Saturday,True,9129,8847,0.9691094314820901,17.9,0.0,0.0,0.0,8.6,3,cloudy,False,False,False,3.0816932293432804,1.75,17.2848215967748,19.908176783090315,2.320300666892732,27.60448287555103,386,5054
2026-01-24 18:00:00,2026-01-24,18,Saturday,True,9468,9209,0.9726446979298691,16.7,0.0,0.0,0.0,7.9,3,cloudy,False,False,False,2.8607438375502228,1.75,16.219694501755527,19.38620697144098,1.9881691823216419,26.630383320664567,269,4815
2026-01-24 19:00:00,2026-01-24,19,Saturday,True,9187,8946,0.9737672798519648,15.7,0.0,0.0,0.0,6.8,3,cloudy,False,False,False,3.159452269170579,1.83,16.708940681123778,19.941652135032417,2.024327073552426,27.31735300693047,438,4359
2026-01-24 20:00:00,2026-01-24,20,Saturday,True,7310,7083,0.9689466484268126,16.3,0.0,0.0,0.0,3.7,3,cloudy,False,False,False,3.399241846675138,1.99,16.513548872888133,19.889028660172244,2.257225751800085,28.02778342510236,427,3692
2026-01-24 21:00:00,2026-01-24,21,Saturday,True,7016,6822,0.9723489167616876,16.7,0.0,0.0,0.0,4.7,3,cloudy,False,False,False,3.196159484022281,1.98,15.457822730382096,18.58758868367048,2.1413896218117854,26.49069481090589,253,3638
2026-01-24 22:00:00,2026-01-24,22,Saturday,True,8396,8208,0.977608384945212,16.1,0.0,0.0,0.0,5.7,3,cloudy,False,False,False,3.136569200779727,2.04,15.296066845354126,19.18700901559454,2.1105482456140354,27.12850268031189,251,4242
2026-01-24 23:00:00,2026-01-24,23,Saturday,True,8067,7898,0.9790504524606422,15.3,0.0,0.0,0.0,5.4,3,cloudy,False,False,False,3.255376044568245,2.16,14.72471300751245,19.624845530514055,1.704346670043049,27.12984426437073,188,3465
2026-01-25 00:00:00,2026-01-25,0,Sunday,True,7209,7053,0.9783603828547649,15.0,0.0,0.0,0.0,4.8,3,cloudy,False,False,False,3.2319254218063236,2.22,13.749423413204783,18.649296753154683,1.5060385651495818,25.851960867715867,131,2839
2026-01-25 01:00:00,2026-01-25,1,Sunday,True,5150,5004,0.9716504854368933,14.4,0.0,0.0,0.0,4.4,3,cloudy,False,False,False,3.1955615507593924,2.24,13.257757127631228,17.82394084732214,1.4558473221422863,25.087388089528375,50,2142
2026-01-25 02:00:00,2026-01-25,2,Sunday,True,3646,3532,0.9687328579264948,14.2,0.0,0.0,0.0,4.2,3,cloudy,False,False,False,3.3074830124575314,2.35,13.202812382030956,18.05900906002265,1.4824886749716872,25.255569082672707,9,1536
2026-01-25 03:00:00,2026-01-25,3,Sunday,True,2389,2310,0.9669317706153202,13.8,0.0,0.0,0.0,4.9,3,cloudy,False,False,False,3.558805194805195,2.36,12.731724386724386,18.748064935064935,1.587056277056277,26.096987012987015,17,1078
2026-01-25 04:00:00,2026-01-25,4,Sunday,True,898,829,0.923162583518931,13.2,0.0,0.0,0.0,5.2,3,cloudy,False,False,False,3.5741495778045835,2.04,11.798069963811821,18.608009650180943,3.380856453558504,28.192243667068755,10,667
2026-01-25 05:00:00,2026-01-25,5,Sunday,True,657,617,0.939117199391172,12.8,0.0,0.0,0.0,5.1,3,cloudy,False,False,False,5.1435332252836305,3.22,14.828471096704483,24.43740680713128,1.9203241491085898,32.494943273905996,52,180
2026-01-25 06:00:00,2026-01-25,6,Sunday,True,919,883,0.9608269858541894,12.4,0.004,0.0,0.028,5.5,71,snow,True,False,True,4.609456398640996,2.89,14.687542468856172,26.76181200453001,1.8782559456398642,34.77513023782559,40,277
2026-01-25 07:00:00,2026-01-25,7,Sunday,True,924,896,0.9696969696969697,11.9,0.008,0.0,0.055,5.7,71,snow,True,False,True,4.382053571428572,2.7,16.138839285714287,23.39444196428571,1.8082031250000001,30.645368303571427,47,322
2026-01-25 08:00:00,2026-01-25,8,Sunday,True,1120,1079,0.9633928571428572,10.2,0.008,0.0,0.055,5.6,71,snow,True,False,True,3.942659870250232,2.16,18.529286376274328,23.69740500463392,1.8791844300278036,31.248822984244676,70,414
2026-01-25 09:00:00,2026-01-25,9,Sunday,True,1146,1109,0.9677137870855148,10.0,0.043,0.0,0.303,6.0,73,snow,True,False,True,2.9477276825969345,1.8,15.350871656146678,21.29296663660956,1.7301983769161406,28.5407484220018,27,443
2026-01-25 10:00:00,2026-01-25,10,Sunday,True,1388,1336,0.962536023054755,10.7,0.067,0.0,0.469,6.9,75,snow,True,False,True,3.117529940119761,1.78,16.467801896207586,22.651541916167663,2.1262649700598804,30.59305389221557,75,510
2026-01-25 11:00:00,2026-01-25,11,Sunday,True,1486,1451,0.9764468371467026,11.8,0.087,0.0,0.606,9.1,75,snow,True,False,True,2.5036664369400414,1.55,15.502963473466574,23.342053756030325,1.98618194348725,31.288538938662988,42,521
2026-01-25 12:00:00,2026-01-25,12,Sunday,True,1498,1455,0.9712950600801068,11.9,0.114,0.0,0.799,8.9,75,snow,True,False,True,2.5173127147766325,1.52,15.055315005727378,24.166247422680414,1.750790378006873,31.74147766323024,54,493
2026-01-25 13:00:00,2026-01-25,13,Sunday,True,1534,1474,0.9608865710560626,11.8,0.122,0.0,0.854,10.6,75,snow,True,False,True,2.7999932157394842,1.57,15.83029172320217,25.578270013568524,1.7899050203527818,32.91341248303935,74,467
2026-01-25 14:00:00,2026-01-25,14,Sunday,True,1629,1575,0.9668508287292817,10.6,0.138,0.0,0.965,11.1,75,snow,True,False,True,2.490342857142857,1.49,14.570645502645503,25.035003174603172,1.5414158730158731,31.735206349206347,54,463
2026-01-25 15:00:00,2026-01-25,15,Sunday,True,1649,1600,0.9702850212249848,11.9,0.114,0.0,0.799,11.2,75,snow,True,False,True,2.62705625,1.63,15.115260416666667,24.893531250000002,1.23265625,30.96478125,50,426
2026-01-25 16:00:00,2026-01-25,16,Sunday,True,1628,1584,0.972972972972973,14.1,0.114,0.016,0.689,13.0,75,snow,True,True,True,2.464362373737374,1.585,14.30172558922559,24.47217803030303,1.128118686868687,30.823276515151516,28,380
2026-01-25 17:00:00,2026-01-25,17,Sunday,True,1546,1505,0.9734799482535575,15.8,0.138,0.059,0.551,11.0,75,snow,True,True,True,2.344259136212625,1.59,13.583643410852714,24.90611295681063,1.0958073089700997,31.085933554817277,7,362
2026-01-25 18:00:00,2026-01-25,18,Sunday,True,1641,1596,0.9725776965265083,18.6,0.075,0.024,0.358,14.0,75,snow,True,True,True,2.393609022556391,1.7,13.655586883876357,26.62611528822055,1.1290350877192983,32.87398496240601,15,334
2026-01-25 19:00:00,2026-01-25,19,Sunday,True,1518,1477,0.9729907773386034,19.6,0.079,0.024,0.386,18.5,75,snow,True,True,True,2.4260731211916045,1.73,14.02201534642293,25.67989167230873,1.072450914014895,31.93024373730535,3,308
2026-01-25 20:00:00,2026-01-25,20,Sunday,True,1474,1453,0.985753052917232,17.9,0.071,0.012,0.413,11.5,75,snow,True,True,True,2.4592980041293875,1.8,13.5466506079376,26.66107364074329,0.8827598072952513,33.31558843771507,5,266
2026-01-25 21:00:00,2026-01-25,21,Sunday,True,1287,1261,0.9797979797979798,20.3,0.059,0.059,0.0,14.0,61,rain,True,True,False,2.6918636003172085,1.88,13.432434575733545,27.437605075337032,0.8711816019032513,33.65547184773989,2,218
2026-01-25 22:00:00,2026-01-25,22,Sunday,True,1391,1371,0.9856218547807333,21.8,0.047,0.035,0.083,10.1,73,snow,True,True,True,2.542771699489424,1.84,12.744566010211523,27.7481181619256,0.6018745441283734,33.879328956965715,4,148
2026-01-25 23:00:00,2026-01-25,23,Sunday,True,1131,1113,0.9840848806366048,23.5,0.016,0.012,0.028,9.9,71,snow,True,True,True,2.804240790655885,2.0,12.768268942797246,28.69286612758311,0.6625696316262355,34.30572327044025,2,132
2026-01-26 00:00:00,2026-01-26,0,Monday,False,707,695,0.983026874115983,22.2,0.008,0.0,0.055,10.0,71,snow,True,False,True,2.9488057553956835,2.1,13.023069544364507,28.43335251798561,0.6533812949640289,34.11694964028777,1,75
2026-01-26 01:00:00,2026-01-26,1,Monday,False,344,338,0.9825581395348837,20.9,0.004,0.0,0.028,10.9,71,snow,True,False,True,3.659852071005917,2.56,14.44437869822485,24.041094674556213,0.6727810650887575,29.25121301775148,0,47
2026-01-26 02:00:00,2026-01-26,2,Monday,False,216,210,0.9722222222222222,20.8,0.0,0.0,0.0,8.4,3,cloudy,False,False,False,3.5258095238095235,2.625,13.858015873015873,22.915666666666667,0.6792380952380952,27.783142857142856,1,31
2026-01-26 03:00:00,2026-01-26,3,Monday,False,178,176,0.9887640449438202,21.4,0.0,0.0,0.0,7.9,3,cloudy,False,False,False,3.8167045454545456,2.8,14.194034090909092,25.012670454545454,0.9588068181818182,30.523806818181814,0,24
2026-01-26 04:00:00,2026-01-26,4,Monday,False,235,228,0.9702127659574468,21.9,0.0,0.0,0.0,7.1,3,cloudy,False,False,False,3.877105263157895,2.645,15.222880116959065,28.377807017543862,0.8225877192982457,34.39912280701754,0,41
2026-01-26 05:00:00,2026-01-26,5,Monday,False,467,459,0.9828693790149893,21.7,0.0,0.0,0.0,6.8,3,cloudy,False,False,False,3.6440740740740742,2.42,14.43042846768337,30.674161220043572,0.804161220043573,36.98084967320261,0,72
2026-01-26 06:00:00,2026-01-26,6,Monday,False,897,874,0.9743589743589743,21.4,0.0,0.0,0.0,6.0,3,cloudy,False,False,False,4.0022768878718535,2.6,15.159706331045005,34.955606407322655,1.1847139588100688,42.75014874141876,1,163
2026-01-26 07:00:00,2026-01-26,7,Monday,False,1695,1645,0.9705014749262537,21.0,0.0,0.0,0.0,5.3,3,cloudy,False,False,False,3.659641337386018,2.34,14.810202634245186,31.585355623100305,1.3334772036474165,38.848407294832825,3,442
2026-01-26 08:00:00,2026-01-26,8,Monday,False,2401,2339,0.9741774260724698,18.9,0.0,0.0,0.0,5.7,3,cloudy,False,False,False,3.214540401881146,2.03,13.941919623770843,23.84246259085079,1.3550021376656691,30.330436083796496,13,739
2026-01-26 09:00:00,2026-01-26,9,Monday,False,2584,2506,0.9698142414860681,18.8,0.0,0.0,0.0,4.7,3,cloudy,False,False,False,2.970474860335196,1.85,13.369134078212292,18.849429369513167,1.6569114126097368,25.474956105347164,45,1023
2026-01-26 10:00:00,2026-01-26,10,Monday,False,2592,2512,0.9691358024691358,19.0,0.0,0.0,0.0,4.4,3,cloudy,False,False,False,2.678853503184713,1.65,12.586829883227175,17.456528662420382,1.804988057324841,24.515203025477707,25,1177
2026-01-26 11:00:00,2026-01-26,11,Monday,False,3037,2906,0.9568653276259467,19.4,0.004,0.004,0.0,4.8,51,drizzle,True,True,False,3.2245423262216106,1.7,13.44476944253269,19.507549896765315,2.2715863730213353,27.394989676531313,157,1460
2026-01-26 12:00:00,2026-01-26,12,Monday,False,3527,3376,0.9571874113977885,20.7,0.0,0.0,0.0,5.0,3,cloudy,False,False,False,3.2362766587677725,1.68,13.258802330173776,19.224203199052134,2.2990876777251184,26.922079383886256,255,1794
2026-01-26 13:00:00,2026-01-26,13,Monday,False,3733,3562,0.9541923386016609,22.0,0.0,0.0,0.0,6.2,2,cloudy,False,False,False,3.2290174059517125,1.64,13.138672094329028,18.855513756316675,2.3142813026389666,26.638304323413813,222,1942
2026-01-26 14:00:00,2026-01-26,14,Monday,False,4060,3881,0.9559113300492611,23.7,0.0,0.0,0.0,6.8,3,cloudy,False,False,False,3.480695696985313,1.72,14.038619771536545,19.727261015202266,2.571793352228807,27.95948724555527,336,2248
2026-01-26 15:00:00,2026-01-26,15,Monday,False,4411,4228,0.9585128088868737,25.7,0.0,0.0,0.0,5.1,2,cloudy,False,False,False,3.5684602649006623,1.75,14.551233837906024,20.167873699148533,2.749335383159887,28.44784531693472,435,2501
2026-01-26 16:00:00,2026-01-26,16,Monday,False,4846,4638,0.9570780024762691,26.3,0.0,0.0,0.0,9.1,2,cloudy,False,False,False,3.0716084519189306,1.27,14.736103924105219,20.16706985769728,2.8640965933592066,30.33987063389392,517,2732
2026-01-26 17:00:00,2026-01-26,17,Monday,False,5884,5665,0.9627804214819851,24.3,0.0,0.0,0.0,9.6,1,cloudy,False,False,False,2.823053839364519,1.2,15.18861135628126,20.968647837599296,2.774098852603707,31.045332744924977,554,3272
2026-01-26 18:00:00,2026-01-26,18,Monday,False,6270,6052,0.9652312599681021,21.3,0.0,0.0,0.0,10.7,3,cloudy,False,False,False,2.638749173826834,1.14,14.603023793787179,21.819459682749503,2.6964854593522802,31.763071711830797,549,3310
2026-01-26 19:00:00,2026-01-26,19,Monday,False,4922,4791,0.97338480292564,19.8,0.0,0.0,0.0,11.7,2,cloudy,False,False,False,2.7761803381340013,1.3,14.588172267445906,20.394247547484866,2.499290336046754,29.8886683364642,468,2436
2026-01-26 20:00:00,2026-01-26,20,Monday,False,4528,4380,0.9673144876325088,20.5,0.0,0.0,0.0,10.4,2,cloudy,False,False,False,4.047812785388127,2.16,15.182998477929987,22.330956621004564,2.7040913242009132,31.26111187214612,573,2275
2026-01-26 21:00:00,2026-01-26,21,Monday,False,4549,4414,0.9703231479446032,18.8,0.0,0.0,0.0,10.6,2,cloudy,False,False,False,3.963398278205709,2.22,14.905082313849872,21.744299954689623,2.558905754417762,30.423914816492978,575,2198
2026-01-26 22:00:00,2026-01-26,22,Monday,False,3999,3889,0.9724931232808202,18.2,0.0,0.0,0.0,11.8,2,cloudy,False,False,False,4.586778092054512,2.69,15.730924830719122,24.30166623810748,2.6199151452815634,33.39820262278221,669,1797
2026-01-26 23:00:00,2026-01-26,23,Monday,False,3090,2993,0.9686084142394822,16.7,0.0,0.0,0.0,12.4,0,clear,False,False,False,5.654694286668894,3.56,16.84552288673572,27.52140661543602,2.7669996658870697,36.523835616438355,712,1192
2026-01-27 00:00:00,2026-01-27,0,Tuesday,False,1939,1854,0.9561629706034038,14.9,0.0,0.0,0.0,12.9,0,clear,False,False,False,6.734735706580367,4.5649999999999995,17.66489572096368,30.67529126213592,3.480517799352751,40.80087918015103,642,811
2026-01-27 01:00:00,2026-01-27,1,Tuesday,False,900,852,0.9466666666666667,13.8,0.0,0.0,0.0,12.5,0,clear,False,False,False,7.00212441314554,5.1899999999999995,18.016862284820032,31.18699530516432,3.3583215962441315,41.31136150234742,306,354
2026-01-27 02:00:00,2026-01-27,2,Tuesday,False,495,474,0.9575757575757575,14.9,0.0,0.0,0.0,12.9,0,clear,False,False,False,5.587552742616034,3.8,15.845323488045008,25.99318565400844,2.23,34.198417721518986,86,153
